trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2,3,4,5,6,7
19,0.3919056069170747,1,Composite,3,3,259,0.8326662720815748,1.374526485373062,1,14950.0,,,,,,,
19,0.3919056069170747,1,Composite,3,4,214,0.7986257734998098,0.663261182266349,1,16855.699999999953,,,,,,,
19,0.3919056069170747,1,Composite,3,5,193,0.8893199448507185,-1.2565957172175788,0,,,,,,,,
19,0.3919056069170747,1,Composite,3,6,193,0.7692842301481765,-1.4938373899965116,0,,,,,,,,
19,0.3919056069170747,1,Composite,3,7,193,0.6169222103272931,1.1759029031840895,0,,,,,,,,
19,0.3919056069170747,1,Composite,3,8,193,0.8889483420674644,1.2953047802310204,0,,,,,,,,
19,0.3919056069170747,1,Composite,3,9,384,0.8602799509966361,0.2702099856015172,1,27711.899999999907,,,,,,,
19,0.3919056069170747,1,Composite,3,10,133,0.8598344482156152,0.9327688625590147,1,,,,,,,,
19,0.3919056069170747,1,Composite,3,11,193,0.6155587774954231,-0.9961009108486513,0,,,,,,,,
19,0.3919056069170747,1,Composite,4,0,193,0.8117642160982069,-0.3767412632647793,0,,,,,,,,
19,0.3919056069170747,1,Composite,4,1,220,0.7484607398999099,-1.4233682340329072,1,6617.399999999907,,,,,,,
19,0.3919056069170747,1,Composite,4,2,286,0.6758812814652966,-1.070717169870524,1,9253.5,,,,,,,
19,0.3919056069170747,1,Composite,4,3,193,0.8577572439491335,0.6641895117932508,0,,,,,,,,
19,0.3919056069170747,1,Composite,4,4,193,0.6941528032184236,-0.0022571843751790776,0,,,,,,,,
19,0.3919056069170747,1,Composite,4,5,193,0.7087865738941931,-1.2638183752263507,0,,,,,,,,
19,0.3919056069170747,1,Composite,4,6,331,0.876765304205855,-0.0014513571520247126,1,21877.0,,,,,,,
19,0.3919056069170747,1,Composite,4,7,193,0.6365254063421361,-1.1513816875747393,0,,,,,,,,
19,0.3919056069170747,1,Composite,4,8,240,0.8945241736132955,-1.124388923871267,1,29697.399999999907,,,,,,,
19,0.3919056069170747,1,Composite,4,9,278,0.7928436419072357,1.1521948507296251,1,28082.699999999957,,,,,,,
19,0.3919056069170747,1,Composite,4,10,193,0.7683661915698612,-0.11996531363082363,0,,,,,,,,
19,0.3919056069170747,1,Composite,4,11,65,0.6875519826240809,-0.19376421140625255,1,,,,,,,,
19,0.3919056069170747,1,Composite,5,0,184,0.6930945064383041,0.7071035893724322,1,3227.199999999953,,,,,,,
19,0.3919056069170747,1,Composite,5,1,193,0.8478516098749421,0.08338671439613954,0,,,,,,,,
19,0.3919056069170747,1,Composite,5,2,190,-0.8074453550013017,1.1183832448436255,1,9742.0,,,,,,,
19,0.3919056069170747,1,Composite,5,3,373,0.695795329318544,-1.1715362851707857,1,14375.199999999952,,,,,,,
19,0.3919056069170747,1,Composite,5,4,193,0.8975959571303878,0.30858541410570295,0,,,,,,,,
19,0.3919056069170747,1,Composite,5,5,239,-0.6183695655123869,0.8839750393101653,1,20090.899999999907,,,,,,,
19,0.3919056069170747,1,Composite,5,6,91,-0.6962229746145849,-1.0970537488505904,1,22444.79999999993,,,,,,,
19,0.3919056069170747,1,Composite,5,7,193,0.6798065827740294,0.36696584482466376,0,,,,,,,,
19,0.3919056069170747,1,Composite,5,8,335,0.6142208439183255,-0.7348843788641257,1,29950.399999999907,,,,,,,
19,0.3919056069170747,1,Composite,5,9,49,0.8007363138558905,0.9804967325336156,1,,,,,,,,
19,0.3919056069170747,1,Composite,5,10,252,0.7171894094260962,-1.4190435857648877,1,,,,,,,,
19,0.3919056069170747,1,Composite,5,11,193,-0.703787147274477,-0.4679820878941017,0,,,,,,,,
19,0.3919056069170747,1,Composite,6,0,193,0.6338002440568986,1.3849744722147185,0,,,,,,,,
19,0.3919056069170747,1,Composite,6,1,193,-0.7002450738675765,-1.012031940570514,0,,,,,,,,
19,0.3919056069170747,1,Composite,6,2,193,0.7581509619889719,0.4416840558063888,0,,,,,,,,
19,0.3919056069170747,1,Composite,6,3,248,0.8673805601841296,-1.2011951954558002,1,,,,,,,,
19,0.3919056069170747,1,Composite,6,4,379,0.6832169740803312,1.3433161977769097,1,17770.699999999953,,,,,,,
19,0.3919056069170747,1,Composite,6,5,193,0.7410525191054667,-1.0213344926114063,0,,,,,,,,
19,0.3919056069170747,1,Composite,6,6,193,0.7775100276059439,0.4662661732083224,0,,,,,,,,
19,0.3919056069170747,1,Composite,6,7,193,0.8231987464202144,-1.3394119376196851,0,,,,,,,,
19,0.3919056069170747,1,Composite,6,8,193,0.8920529015484135,-0.49833038405440244,0,,,,,,,,
19,0.3919056069170747,1,Composite,6,9,193,0.6788222216912305,-1.0920468735071748,0,,,,,,,,
19,0.3919056069170747,1,Composite,6,10,193,0.7597796381785392,-0.810774244867921,0,,,,,,,,
19,0.3919056069170747,1,Composite,6,11,304,0.7720826298434159,1.498651647268621,1,,,,,,,,
19,0.3919056069170747,1,Composite,7,0,161,-0.7244706855153865,0.4917863194000911,1,3872.0,,,,,,,
19,0.3919056069170747,1,Composite,7,1,193,0.8661024649303894,-0.6745281248991592,0,,,,,,,,
19,0.3919056069170747,1,Composite,7,2,193,0.611332343695691,1.3929220245789415,0,,,,,,,,
19,0.3919056069170747,1,Composite,7,3,193,0.7860971362113369,-1.1761037001110605,0,,,,,,,,
19,0.3919056069170747,1,Composite,7,4,193,-0.6263298462563359,0.2762251647201015,0,,,,,,,,
19,0.3919056069170747,1,Composite,7,5,13,0.720438407821169,-0.6150321615135039,1,19661.899999999907,,,,,,,
19,0.3919056069170747,1,Composite,7,6,193,0.7463835017697509,-1.2190501536295692,0,,,,,,,,
19,0.3919056069170747,1,Composite,7,7,241,0.7092605619904482,0.009545816819770181,1,24320.599999999977,,,,,,,
19,0.3919056069170747,1,Composite,7,8,193,0.8375372368942565,0.9555810351221048,0,,,,,,,,
19,0.3919056069170747,1,Composite,7,9,193,0.8452186606841157,0.5731120018873756,0,,,,,,,,
19,0.3919056069170747,1,Composite,7,10,193,0.8132089226933059,0.03313759246518222,0,,,,,,,,
19,0.3919056069170747,1,Composite,7,11,193,0.7860083034385885,0.4132049529755897,0,,,,,,,,
19,0.3919056069170747,1,Composite,8,0,39,0.8196318800474136,1.4860795956000472,1,4305.599999999977,,,,,,,
19,0.3919056069170747,1,Composite,8,1,193,0.8532562037396645,0.8785516204159016,0,,,,,,,,
19,0.3919056069170747,1,Composite,8,2,148,-0.6105968957213059,-0.14280272096160362,1,10970.099999999977,,,,,,,
19,0.3919056069170747,1,Composite,8,3,326,0.7673910051901325,0.41480708704149793,1,13654.899999999907,,,,,,,
19,0.3919056069170747,1,Composite,8,4,193,0.6486041840256318,0.43585317054265404,0,,,,,,,,
19,0.3919056069170747,1,Composite,8,5,193,0.8431037078657739,-0.17845439028316412,0,,,,,,,,
19,0.3919056069170747,1,Composite,8,6,193,0.6445345954609131,-1.4364343957023702,0,,,,,,,,
19,0.3919056069170747,1,Composite,8,7,70,0.6450070378192702,1.5430252853293806,1,23814.899999999907,,,,,,,
19,0.3919056069170747,1,Composite,8,8,193,0.6229495285172312,-0.21567660225366847,0,,,,,,,,
19,0.3919056069170747,1,Composite,8,9,193,0.6781032027738618,0.2070169577003873,0,,,,,,,,
19,0.3919056069170747,1,Composite,8,10,193,0.675128851605266,1.4776017781351624,0,,,,,,,,
19,0.3919056069170747,1,Composite,8,11,193,0.7626693591431686,0.11049839211196888,0,,,,,,,,
19,0.3919056069170747,1,Composite,9,0,66,-0.7369562387655859,-1.2308831723101665,1,4793.699999999953,,,,,,,
19,0.3919056069170747,1,Composite,9,1,121,0.8181701563055035,-1.2529594415135245,1,5694.199999999953,,,,,,,
19,0.3919056069170747,1,Composite,9,2,301,-0.6037613099508395,-0.24006186898516413,1,11401.199999999952,,,,,,,
19,0.3919056069170747,1,Composite,9,3,316,0.8558067849695152,-1.2217755701215122,1,13294.5,,,,,,,
19,0.3919056069170747,1,Composite,9,4,193,0.7692279091197623,1.3424577497168726,0,,,,,,,,
19,0.3919056069170747,1,Composite,9,5,193,0.6543118743253407,-1.4605107038570597,0,,,,,,,,
19,0.3919056069170747,1,Composite,9,6,193,0.8504779455828466,0.1792255191638903,0,,,,,,,,
19,0.3919056069170747,1,Composite,9,7,193,0.868599587704588,-0.07919377374697745,0,,,,,,,,
19,0.3919056069170747,1,Composite,9,8,193,0.836440121780304,1.1087233725280101,0,,,,,,,,
19,0.3919056069170747,1,Composite,9,9,193,0.7958803452623674,0.9913374962387729,0,,,,,,,,
19,0.3919056069170747,1,Composite,9,10,193,0.8716129695794097,-1.4060800766046628,0,,,,,,,,
19,0.3919056069170747,1,Composite,9,11,193,0.6988495021705341,1.2129009424453776,0,,,,,,,,
19,0.3919056069170747,1,Composite,10,0,193,0.7623315395060104,-1.2789678000673676,0,,,,,,,,
19,0.3919056069170747,1,Composite,10,1,193,-0.7605593940715538,0.7485670333461858,0,,,,,,,,
19,0.3919056069170747,1,Composite,10,2,208,0.7676471169410408,-0.755128856167843,1,11876.599999999977,,,,,,,
19,0.3919056069170747,1,Composite,10,3,193,0.8205840883404395,1.2908556872660992,0,,,,,,,,
19,0.3919056069170747,1,Composite,10,4,321,0.8119293733992958,-0.09941272594014294,1,,,,,,,,
19,0.3919056069170747,1,Composite,10,5,34,0.6170862517865827,0.9114348114845354,1,19068.399999999907,,,,,,,
19,0.3919056069170747,1,Composite,10,6,193,0.7313002811002306,-0.251898900456238,0,,,,,,,,
19,0.3919056069170747,1,Composite,10,7,141,0.6343954811660388,1.3523616552743318,1,,,,,,,,
19,0.3919056069170747,1,Composite,10,8,193,0.6410092090063219,-1.208836979357165,0,,,,,,,,
19,0.3919056069170747,1,Composite,10,9,25,0.7307074881371057,-0.15958330769119322,1,,,,,,,,
19,0.3919056069170747,1,Composite,10,10,193,0.8858585453025667,-0.09276411697737652,0,,,,,,,,
19,0.3919056069170747,1,Composite,10,11,193,0.6955135107342623,1.1233311995743271,0,,,,,,,,
19,0.3919056069170747,1,Composite,11,0,193,0.8107892320826273,-1.5149855076886307,0,,,,,,,,
19,0.3919056069170747,1,Composite,11,1,193,0.6613693217591497,1.3891055200498128,0,,,,,,,,
19,0.3919056069170747,1,Composite,11,2,207,0.7637355940955739,1.3588686014781306,1,12267.199999999952,,,,,,,
19,0.3919056069170747,1,Composite,11,3,193,0.8696132005757257,0.18757145973422862,0,,,,,,,,
19,0.3919056069170747,1,Composite,11,4,193,0.7178588126735308,1.1759671566691616,0,,,,,,,,
19,0.3919056069170747,1,Composite,11,5,139,0.6646422912348691,-0.13062217353166594,1,18712.899999999907,,,,,,,
19,0.3919056069170747,1,Composite,11,6,193,0.6752684702800772,-0.37835077358752134,0,,,,,,,,
19,0.3919056069170747,1,Composite,11,7,193,0.866356631831708,-0.033134049347173455,0,,,,,,,,
19,0.3919056069170747,1,Composite,11,8,193,0.8893414642731143,0.9264097992648992,0,,,,,,,,
19,0.3919056069170747,1,Composite,11,9,193,0.8453803260771909,1.0098858320873858,0,,,,,,,,
19,0.3919056069170747,1,Composite,11,10,193,0.6177477454968996,1.5358246535684077,0,,,,,,,,
19,0.3919056069170747,1,Composite,11,11,193,0.6006691811027256,-1.5025176269303142,0,,,,,,,,
19,0.3919056069170747,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,590275.7000000001,595.0,,,,,,
20,0.3648522418615245,1,Scale,0,0,266,0.7591272958035234,0,1,2541.5,,,,,,,
20,0.3648522418615245,1,Scale,0,1,297,0.7798774130325079,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,0,2,297,0.8368726544292369,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,0,3,297,0.8059553165664807,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,0,4,297,0.7551185967463267,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,0,5,297,0.6622441088922381,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,0,6,114,-0.6942387141412041,0,1,14692.79999999993,,,,,,,
20,0.3648522418615245,1,Scale,0,7,297,-0.7964971519487227,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,0,8,363,0.8221069354794103,0,1,,,,,,,,
20,0.3648522418615245,1,Scale,0,9,297,-0.7486015795949549,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,0,10,297,0.8723475361659237,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,0,11,297,0.6714074555100751,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,1,0,201,0.6891790505905253,0,1,2928.5999999999767,,,,,,,
20,0.3648522418615245,1,Scale,1,1,297,0.6873621287196798,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,1,2,297,0.6016359402162146,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,1,3,325,0.623151676375607,0,1,10455.0,,,,,,,
20,0.3648522418615245,1,Scale,1,4,297,0.7599284701213476,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,1,5,323,0.795810149551487,0,1,13469.899999999907,,,,,,,
20,0.3648522418615245,1,Scale,1,6,15,0.7002334113411954,0,1,14048.899999999907,,,,,,,
20,0.3648522418615245,1,Scale,1,7,297,0.82262473251721,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,1,8,297,0.7769801270165451,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,1,9,338,0.663855834325324,0,1,25527.79999999993,,,,,,,
20,0.3648522418615245,1,Scale,1,10,297,0.6222040121114579,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,1,11,297,0.7223328479151653,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,2,0,297,0.8760908286327198,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,2,1,297,0.803218764306532,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,2,2,297,0.780552454780321,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,2,3,228,0.8868122045102135,0,1,11044.5,,,,,,,
20,0.3648522418615245,1,Scale,2,4,297,0.6954902836568919,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,2,5,144,0.6886387096953495,0,1,13144.79999999993,,,,,,,
20,0.3648522418615245,1,Scale,2,6,297,0.675063299708956,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,2,7,297,0.6460517006712843,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,2,8,345,0.626342166131911,0,1,24067.599999999977,,,,,,,
20,0.3648522418615245,1,Scale,2,9,297,0.7962069684096379,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,2,10,297,0.8455695976739855,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,2,11,81,0.7339955122426747,0,1,27335.79999999993,,,,,,,
20,0.3648522418615245,1,Scale,3,0,90,0.8260446008071567,0,1,3470.5,,,,,,,
20,0.3648522418615245,1,Scale,3,1,297,0.793032777595009,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,3,2,297,0.6273996200708225,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,3,3,297,0.6811349546436479,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,3,4,156,-0.6675542609745506,0,1,,,,,,,,
20,0.3648522418615245,1,Scale,3,5,297,0.8722053478437934,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,3,6,297,0.7075276962452569,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,3,7,128,0.7777575872491204,0,1,24578.399999999907,,,,,,,
20,0.3648522418615245,1,Scale,3,8,297,0.7650081223633827,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,3,9,214,0.7573831657947931,0,1,,,,,,,,
20,0.3648522418615245,1,Scale,3,10,347,0.8673574738247007,0,1,26205.0,,,,,,,
20,0.3648522418615245,1,Scale,3,11,326,0.8126051521165314,0,1,26645.099999999977,,,,,,,
20,0.3648522418615245,1,Scale,4,0,172,0.6986317989065452,0,1,4509.5,,,,,,,
20,0.3648522418615245,1,Scale,4,1,297,0.6223383458013548,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,4,2,127,0.7510933572613065,0,1,9372.5,,,,,,,
20,0.3648522418615245,1,Scale,4,3,297,0.6205005275851056,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,4,4,297,0.7602631328525714,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,4,5,262,0.7824048806427973,0,1,,,,,,,,
20,0.3648522418615245,1,Scale,4,6,13,-0.8173080393939573,0,1,15784.199999999952,,,,,,,
20,0.3648522418615245,1,Scale,4,7,297,0.6419375061775014,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,4,8,367,0.8547846982916553,0,1,23055.699999999957,,,,,,,
20,0.3648522418615245,1,Scale,4,9,297,0.7170257498668346,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,4,10,297,0.8155916404109806,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,4,11,318,0.6076857057070744,0,1,27748.699999999957,,,,,,,
20,0.3648522418615245,1,Scale,5,0,297,0.822348556071923,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,5,1,297,0.7754648715889154,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,5,2,297,0.8800700514958103,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,5,3,297,0.8121466144017466,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,5,4,297,0.691491606329252,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,5,5,297,0.7012461043648093,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,5,6,297,0.7471076413162162,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,5,7,98,0.7305053243919852,0,1,,,,,,,,
20,0.3648522418615245,1,Scale,5,8,297,0.7340795764745771,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,5,9,297,0.8850024976473638,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,5,10,297,0.785661670772794,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,5,11,91,0.8666560840081856,0,1,28118.399999999907,,,,,,,
20,0.3648522418615245,1,Scale,6,0,297,0.6694826699145975,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,6,1,171,-0.6201650697318812,0,1,8337.099999999977,,,,,,,
20,0.3648522418615245,1,Scale,6,2,19,0.8755331874918555,0,1,9759.399999999907,,,,,,,
20,0.3648522418615245,1,Scale,6,3,297,0.691438440460161,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,6,4,297,0.6574756028798137,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,6,5,263,0.8912916056905008,0,1,17614.599999999977,,,,,,,
20,0.3648522418615245,1,Scale,6,6,343,0.8811615100962865,0,1,17259.599999999977,,,,,,,
20,0.3648522418615245,1,Scale,6,7,297,0.8439042695793231,0,0,18020.099999999977,18962.699999999957,,,,,,
20,0.3648522418615245,1,Scale,6,8,375,0.6270697278210894,0,1,22598.099999999977,,,,,,,
20,0.3648522418615245,1,Scale,6,9,297,0.6708319189684884,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,6,10,255,0.7466367102539693,0,1,28517.199999999957,,,,,,,
20,0.3648522418615245,1,Scale,6,11,297,0.8221446777892903,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,7,0,167,0.6118247035851597,0,1,4969.29999999993,,,,,,,
20,0.3648522418615245,1,Scale,7,1,297,0.6367472231544975,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,7,2,297,0.6812568942326509,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,7,3,55,-0.7846392266479437,0,1,11936.399999999907,,,,,,,
20,0.3648522418615245,1,Scale,7,4,297,0.6011520289743979,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,7,5,297,-0.6506472701430035,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,7,6,231,0.8142344276611659,0,1,16937.5,,,,,,,
20,0.3648522418615245,1,Scale,7,7,297,0.6181486884985903,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,7,8,251,0.7717126581628596,0,1,22172.79999999993,,,,,,,
20,0.3648522418615245,1,Scale,7,9,297,0.7539800940488048,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,7,10,297,0.7720575061172589,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,7,11,297,0.8038559626607933,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,8,0,380,0.7332256380265716,0,1,6278.0,,,,,,,
20,0.3648522418615245,1,Scale,8,1,297,0.7483051835366271,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,8,2,297,0.7725409897783765,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,8,3,297,0.729768511147898,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,8,4,297,0.7088447203729585,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,8,5,41,0.6248021245524385,0,1,12367.699999999952,,,,,,,
20,0.3648522418615245,1,Scale,8,6,53,0.7357525467183665,0,1,16581.099999999977,,,,,,,
20,0.3648522418615245,1,Scale,8,7,381,0.8543291925579388,0,1,19359.5,,,,,,,
20,0.3648522418615245,1,Scale,8,8,218,0.6717245827086187,0,1,21332.699999999957,,,,,,,
20,0.3648522418615245,1,Scale,8,9,303,0.7979127391653252,0,1,21763.699999999957,,,,,,,
20,0.3648522418615245,1,Scale,8,10,297,0.883777691172742,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,8,11,297,-0.823740973120078,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,9,0,297,0.8764882296523471,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,9,1,140,0.7783858944458653,0,1,8857.099999999977,,,,,,,
20,0.3648522418615245,1,Scale,9,2,142,0.8386895136798658,0,1,7780.0,,,,,,,
20,0.3648522418615245,1,Scale,9,3,297,0.8836946435975798,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,9,4,297,0.757021972342454,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,9,5,297,-0.891990257912512,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,9,6,297,0.7311163359934529,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,9,7,45,0.8049971955069601,0,1,,,,,,,,
20,0.3648522418615245,1,Scale,9,8,297,0.7103642069627365,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,9,9,297,0.81178133530671,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,9,10,93,0.6004527469590357,0,1,29135.599999999977,,,,,,,
20,0.3648522418615245,1,Scale,9,11,297,0.6620320976660259,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,10,0,163,0.7504190961696471,0,1,6900.29999999993,,,,,,,
20,0.3648522418615245,1,Scale,10,1,80,0.6240552294821371,0,1,7363.699999999953,,,,,,,
20,0.3648522418615245,1,Scale,10,2,297,0.7020369890676854,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,10,3,297,0.6630414225455312,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,10,4,297,0.6948160400468891,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,10,5,297,-0.7909927037783933,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,10,6,204,0.6365198477659055,0,1,,,,,,,,
20,0.3648522418615245,1,Scale,10,7,229,0.7319032235257208,0,1,20052.399999999907,,,,,,,
20,0.3648522418615245,1,Scale,10,8,297,0.643450729760274,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,10,9,297,0.6064931204641621,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,10,10,297,0.7821776212509729,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,10,11,297,0.8823862126904385,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,11,0,297,0.8180833949936606,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,11,1,297,0.665819019012729,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,11,2,297,0.7420741111972428,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,11,3,297,0.6077974330620958,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,11,4,297,0.6588346905693346,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,11,5,297,0.684418176013503,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,11,6,277,0.6147538299375641,0,1,,,,,,,,
20,0.3648522418615245,1,Scale,11,7,297,-0.6314971474318898,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,11,8,297,0.8155094938063762,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,11,9,297,-0.7066609998358633,0,0,,,,,,,,
20,0.3648522418615245,1,Scale,11,10,23,0.759551073283843,0,1,29658.0,,,,,,,
20,0.3648522418615245,1,Scale,11,11,297,0.626938756985196,0,0,,,,,,,,
20,0.3648522418615245,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,621653.4,596.0,,,,,,
21,0.3629562456079648,1,None,0,0,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,0,1,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,0,2,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,0,3,291,0.8,0,1,10156.800000000047,,,,,,,
21,0.3629562456079648,1,None,0,4,332,0.8,0,1,10489.0,,,,,,,
21,0.3629562456079648,1,None,0,5,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,0,6,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,0,7,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,0,8,381,0.8,0,1,24010.300000000047,,,,,,,
21,0.3629562456079648,1,None,0,9,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,0,10,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,0,11,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,1,0,294,0.8,0,1,1371.0,,,,,,,
21,0.3629562456079648,1,None,1,1,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,1,2,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,1,3,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,1,4,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,1,5,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,1,6,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,1,7,253,-0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,1,8,253,-0.8,0,0,22725.300000000047,24407.0,,,,,,
21,0.3629562456079648,1,None,1,9,122,0.8,0,1,25263.5,,,,,,,
21,0.3629562456079648,1,None,1,10,247,0.8,0,1,29546.5,,,,,,,
21,0.3629562456079648,1,None,1,11,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,2,0,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,2,1,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,2,2,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,2,3,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,2,4,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,2,5,329,0.8,0,1,,,,,,,,
21,0.3629562456079648,1,None,2,6,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,2,7,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,2,8,359,0.8,0,1,23538.0,,,,,,,
21,0.3629562456079648,1,None,2,9,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,2,10,115,0.8,0,1,29224.0,,,,,,,
21,0.3629562456079648,1,None,2,11,50,0.8,0,1,,,,,,,,
21,0.3629562456079648,1,None,3,0,196,0.8,0,1,2971.0999999999767,,,,,,,
21,0.3629562456079648,1,None,3,1,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,3,2,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,3,3,253,0.8,0,0,,,,,,,,
21,0.3629562456079648,1,None,3,4,277,0.8,0,1,11380.300000000047,,,,,,,
21,0.3629562456079648,1,None,3,5,253,0.8,0,0,,,,,,,,
