trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2,3,4,5
15,0.3852982545172123,1,Composite,11,5,182,0.7361353631631715,-0.5954654742299621,0,,,,,,
15,0.3852982545172123,1,Composite,11,6,23,0.8630133907538676,-1.1619881910592058,1,24052.900000095367,,,,,
15,0.3852982545172123,1,Composite,11,7,337,0.6097247447904848,-0.8341598235624795,1,29116.10000014305,,,,,
15,0.3852982545172123,1,Composite,11,8,272,0.8246513439334241,-0.02469789700176417,1,28700.60000014305,,,,,
15,0.3852982545172123,1,Composite,11,9,182,0.7816843287104747,-0.6830751892985482,0,,,,,,
15,0.3852982545172123,1,Composite,11,10,182,0.843138686085992,-0.8568843160197712,0,,,,,,
15,0.3852982545172123,1,Composite,11,11,182,0.6824155939317731,-1.4093687850335472,0,,,,,,
15,0.3852982545172123,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,438303.30000019073,596.0,,,,
16,0.3812931764906306,1,Scale,0,0,289,-0.8345515383911283,0,1,2225.5,,,,,
16,0.3812931764906306,1,Scale,0,1,24,0.8047987434288306,0,1,6684.599999904633,,,,,
16,0.3812931764906306,1,Scale,0,2,358,0.8129215762043537,0,0,,,,,,
16,0.3812931764906306,1,Scale,0,3,244,0.8236691957124797,0,1,11302.0,,,,,
16,0.3812931764906306,1,Scale,0,4,358,-0.7975804393765754,0,0,,,,,,
16,0.3812931764906306,1,Scale,0,5,335,0.8256004040831254,0,1,17770.599999904633,,,,,
16,0.3812931764906306,1,Scale,0,6,111,0.8301070852227517,0,1,18116.29999995232,,,,,
16,0.3812931764906306,1,Scale,0,7,358,0.8932579722318923,0,0,,,,,,
16,0.3812931764906306,1,Scale,0,8,358,0.6883274629382712,0,0,,,,,,
16,0.3812931764906306,1,Scale,0,9,358,0.766871520351115,0,0,,,,,,
16,0.3812931764906306,1,Scale,0,10,211,0.7677067965896451,0,1,20581.39999985695,,,,,
16,0.3812931764906306,1,Scale,0,11,358,0.8835156639472324,0,0,,,,,,
16,0.3812931764906306,1,Scale,1,0,310,0.827146531430295,0,1,2667.099999904633,,,,,
16,0.3812931764906306,1,Scale,1,1,358,0.7885923394849825,0,0,,,,,,
16,0.3812931764906306,1,Scale,1,2,358,0.7692181336524809,0,0,,,,,,
16,0.3812931764906306,1,Scale,1,3,358,0.6917273854234627,0,0,,,,,,
16,0.3812931764906306,1,Scale,1,4,220,0.6672942716515571,0,1,17393.200000047684,,,,,
16,0.3812931764906306,1,Scale,1,5,358,-0.6723375789124989,0,0,,,,,,
16,0.3812931764906306,1,Scale,1,6,358,0.6028354867114398,0,0,,,,,,
16,0.3812931764906306,1,Scale,1,7,358,0.8266544982150005,0,0,,,,,,
16,0.3812931764906306,1,Scale,1,8,358,-0.6982846453188335,0,0,,,,,,
16,0.3812931764906306,1,Scale,1,9,358,0.6256402491459288,0,0,,,,,,
16,0.3812931764906306,1,Scale,1,10,358,0.8493957868736911,0,0,,,,,,
16,0.3812931764906306,1,Scale,1,11,243,-0.8283874902110397,0,1,20227.29999995232,,,,,
16,0.3812931764906306,1,Scale,2,0,204,0.6229986789339894,0,1,2978.7999999523163,,,,,
16,0.3812931764906306,1,Scale,2,1,85,0.8971423296487915,0,1,7074.200000047684,,,,,
16,0.3812931764906306,1,Scale,2,2,358,0.6859411321193902,0,0,,,,,,
16,0.3812931764906306,1,Scale,2,3,358,0.7758480301925843,0,0,,,,,,
16,0.3812931764906306,1,Scale,2,4,358,0.8307254412702072,0,0,,,,,,
16,0.3812931764906306,1,Scale,2,5,358,0.8382947141155959,0,0,,,,,,
16,0.3812931764906306,1,Scale,2,6,358,0.7931028157485557,0,0,,,,,,
16,0.3812931764906306,1,Scale,2,7,34,0.7285688482409299,0,1,18736.5,,,,,
16,0.3812931764906306,1,Scale,2,8,358,0.6829733275017706,0,0,,,,,,
16,0.3812931764906306,1,Scale,2,9,65,0.6658892124785902,0,1,,,,,,
16,0.3812931764906306,1,Scale,2,10,358,0.6777924705678949,0,0,,,,,,
16,0.3812931764906306,1,Scale,2,11,358,0.8392389527542508,0,0,,,,,,
16,0.3812931764906306,1,Scale,3,0,77,0.8581355478186741,0,1,3382.5,,,,,
16,0.3812931764906306,1,Scale,3,1,358,0.6865887308510689,0,0,,,,,,
16,0.3812931764906306,1,Scale,3,2,358,0.6575037014338149,0,0,,,,,,
16,0.3812931764906306,1,Scale,3,3,358,0.6523533285198491,0,0,,,,,,
16,0.3812931764906306,1,Scale,3,4,358,0.8207865530449096,0,0,,,,,,
16,0.3812931764906306,1,Scale,3,5,358,0.6813879092606803,0,0,,,,,,
16,0.3812931764906306,1,Scale,3,6,358,0.6557364080266893,0,0,,,,,,
16,0.3812931764906306,1,Scale,3,7,358,0.734925158602959,0,0,,,,,,
16,0.3812931764906306,1,Scale,3,8,215,0.8162255104538059,0,1,23066.5,,,,,
16,0.3812931764906306,1,Scale,3,9,358,-0.8820935920554915,0,0,,,,,,
16,0.3812931764906306,1,Scale,3,10,358,0.758830543890777,0,0,,,,,,
16,0.3812931764906306,1,Scale,3,11,79,0.6999905024592279,0,1,21569.099999904636,,,,,
16,0.3812931764906306,1,Scale,4,0,357,0.8782803323270663,0,1,3782.0,,,,,
16,0.3812931764906306,1,Scale,4,1,358,0.7539559423115272,0,0,,,,,,
16,0.3812931764906306,1,Scale,4,2,358,-0.654394150280311,0,0,,,,,,
16,0.3812931764906306,1,Scale,4,3,380,0.8759918795443302,0,1,12677.299999952316,,,,,
16,0.3812931764906306,1,Scale,4,4,101,0.8726351839136879,0,1,16842.89999985695,,,,,
16,0.3812931764906306,1,Scale,4,5,104,0.8705487189800842,0,1,,,,,,
16,0.3812931764906306,1,Scale,4,6,358,0.8952721481278749,0,0,,,,,,
16,0.3812931764906306,1,Scale,4,7,358,0.7425511701255876,0,0,,,,,,
16,0.3812931764906306,1,Scale,4,8,358,0.8579761825164889,0,0,,,,,,
16,0.3812931764906306,1,Scale,4,9,358,0.8068361146345099,0,0,,,,,,
16,0.3812931764906306,1,Scale,4,10,358,0.7188769371396446,0,0,,,,,,
16,0.3812931764906306,1,Scale,4,11,358,-0.6506892849764926,0,0,,,,,,
16,0.3812931764906306,1,Scale,5,0,358,0.8038203639100958,0,0,,,,,,
16,0.3812931764906306,1,Scale,5,1,358,0.7342441110610191,0,0,,,,,,
16,0.3812931764906306,1,Scale,5,2,358,0.8330633323141722,0,0,,,,,,
16,0.3812931764906306,1,Scale,5,3,47,0.7192376529267837,0,1,11961.599999904633,,,,,
16,0.3812931764906306,1,Scale,5,4,358,0.8499993027269346,0,0,,,,,,
16,0.3812931764906306,1,Scale,5,5,358,0.6825093580839847,0,0,,,,,,
16,0.3812931764906306,1,Scale,5,6,358,-0.6837464546593914,0,0,,,,,,
16,0.3812931764906306,1,Scale,5,7,358,0.6873396143854982,0,0,,,,,,
16,0.3812931764906306,1,Scale,5,8,35,0.8144411744472604,0,1,23508.39999985695,,,,,
16,0.3812931764906306,1,Scale,5,9,115,0.6026273133843374,0,1,23960.700000047684,,,,,
16,0.3812931764906306,1,Scale,5,10,358,0.6938649770394667,0,0,,,,,,
16,0.3812931764906306,1,Scale,5,11,358,0.8054271891825757,0,0,,,,,,
16,0.3812931764906306,1,Scale,6,0,358,0.6203645622703231,0,0,,,,,,
16,0.3812931764906306,1,Scale,6,1,358,0.8032759984526965,0,0,7853.299999952316,8443.5,,,,
16,0.3812931764906306,1,Scale,6,2,358,0.6585445286223656,0,0,,,,,,
16,0.3812931764906306,1,Scale,6,3,241,0.878372643710176,0,1,13140.099999904633,,,,,
16,0.3812931764906306,1,Scale,6,4,358,0.8284436476515933,0,0,,,,,,
16,0.3812931764906306,1,Scale,6,5,265,0.8634671981319083,0,1,,,,,,
16,0.3812931764906306,1,Scale,6,6,358,0.8495524133826873,0,0,,,,,,
16,0.3812931764906306,1,Scale,6,7,358,0.7957456334397154,0,0,,,,,,
16,0.3812931764906306,1,Scale,6,8,358,0.8421803771643721,0,0,,,,,,
16,0.3812931764906306,1,Scale,6,9,358,0.7382681633922623,0,0,,,,,,
16,0.3812931764906306,1,Scale,6,10,303,0.6511040557220943,0,1,,,,,,
16,0.3812931764906306,1,Scale,6,11,193,0.8563322508519109,0,1,,,,,,
16,0.3812931764906306,1,Scale,7,0,98,0.7024777618791284,0,1,4720.0,,,,,
16,0.3812931764906306,1,Scale,7,1,133,0.6652216097611438,0,1,8682.700000047684,,,,,
16,0.3812931764906306,1,Scale,7,2,358,0.7990475218920902,0,0,,,,,,
16,0.3812931764906306,1,Scale,7,3,358,0.8075281473481022,0,0,,,,,,
16,0.3812931764906306,1,Scale,7,4,358,0.756719844134615,0,0,,,,,,
16,0.3812931764906306,1,Scale,7,5,358,0.897542335783501,0,0,,,,,,
16,0.3812931764906306,1,Scale,7,6,225,0.828203105954456,0,1,,,,,,
16,0.3812931764906306,1,Scale,7,7,230,0.6976756786738358,0,1,,,,,,
16,0.3812931764906306,1,Scale,7,8,358,0.61260707102214,0,0,,,,,,
16,0.3812931764906306,1,Scale,7,9,75,0.6177323439918774,0,1,,,,,,
16,0.3812931764906306,1,Scale,7,10,232,-0.8815490953893618,0,1,24525.29999995232,,,,,
16,0.3812931764906306,1,Scale,7,11,283,0.7759460937258105,0,1,,,,,,
16,0.3812931764906306,1,Scale,8,0,93,0.8071916902679374,0,1,5278.5,,,,,
16,0.3812931764906306,1,Scale,8,1,99,-0.8451313656668584,0,1,,,,,,
16,0.3812931764906306,1,Scale,8,2,358,0.8451661975778477,0,0,,,,,,
16,0.3812931764906306,1,Scale,8,3,74,0.8169100111990644,0,1,13959.200000047684,,,,,
16,0.3812931764906306,1,Scale,8,4,372,0.8650854428593062,0,1,15783.099999904633,,,,,
16,0.3812931764906306,1,Scale,8,5,358,0.6537882918217361,0,0,,,,,,
16,0.3812931764906306,1,Scale,8,6,358,0.7786099561879998,0,0,,,,,,
16,0.3812931764906306,1,Scale,8,7,351,-0.7878994502529265,0,1,28312.79999995232,,,,,
16,0.3812931764906306,1,Scale,8,8,358,0.8103474916817989,0,0,,,,,,
16,0.3812931764906306,1,Scale,8,9,358,0.6338999628804587,0,0,,,,,,
16,0.3812931764906306,1,Scale,8,10,358,0.8428347893408401,0,0,,,,,,
16,0.3812931764906306,1,Scale,8,11,358,0.7757021696001348,0,0,,,,,,
16,0.3812931764906306,1,Scale,9,0,358,0.7375085999431636,0,0,,,,,,
16,0.3812931764906306,1,Scale,9,1,358,0.6048251730364901,0,0,,,,,,
16,0.3812931764906306,1,Scale,9,2,358,0.6790381209965738,0,0,,,,,,
16,0.3812931764906306,1,Scale,9,3,376,0.8481244869375946,0,1,14409.099999904633,,,,,
16,0.3812931764906306,1,Scale,9,4,358,0.6860520296167456,0,0,,,,,,
16,0.3812931764906306,1,Scale,9,5,358,0.757794609779454,0,0,,,,,,
16,0.3812931764906306,1,Scale,9,6,318,0.7873488447439881,0,1,,,,,,
16,0.3812931764906306,1,Scale,9,7,358,-0.6586094170495145,0,0,,,,,,
16,0.3812931764906306,1,Scale,9,8,358,0.8274227542023705,0,0,,,,,,
16,0.3812931764906306,1,Scale,9,9,358,0.7424824635573407,0,0,,,,,,
16,0.3812931764906306,1,Scale,9,10,358,0.8767678697258267,0,0,,,,,,
16,0.3812931764906306,1,Scale,9,11,274,0.8435722236474281,0,1,25042.099999904636,,,,,
16,0.3812931764906306,1,Scale,10,0,358,0.8298904832086222,0,0,,,,,,
16,0.3812931764906306,1,Scale,10,1,358,-0.7470445639441821,0,0,,,,,,
16,0.3812931764906306,1,Scale,10,2,358,0.756158247983958,0,0,,,,,,
16,0.3812931764906306,1,Scale,10,3,327,0.6517645724617739,0,1,14911.399999856949,,,,,
16,0.3812931764906306,1,Scale,10,4,21,0.833950307895799,0,1,15203.799999952316,,,,,
16,0.3812931764906306,1,Scale,10,5,149,0.6081257568626456,0,1,28933.39999985695,,,,,
16,0.3812931764906306,1,Scale,10,6,358,-0.6512999071983354,0,0,,,,,,
16,0.3812931764906306,1,Scale,10,7,154,0.7584047477388701,0,1,27744.29999995232,,,,,
16,0.3812931764906306,1,Scale,10,8,227,0.6422359414536217,0,1,27068.29999995232,,,,,
16,0.3812931764906306,1,Scale,10,9,358,0.8351402368760852,0,0,,,,,,
16,0.3812931764906306,1,Scale,10,10,358,0.7966042014076733,0,0,,,,,,
16,0.3812931764906306,1,Scale,10,11,95,-0.8402035607309758,0,1,25842.700000047684,,,,,
16,0.3812931764906306,1,Scale,11,0,358,0.87875809351717,0,0,,,,,,
16,0.3812931764906306,1,Scale,11,1,76,0.8416747681026523,0,1,9468.799999952316,,,,,
16,0.3812931764906306,1,Scale,11,2,358,0.8113035399110073,0,0,,,,,,
16,0.3812931764906306,1,Scale,11,3,358,0.8875243996129512,0,0,,,,,,
16,0.3812931764906306,1,Scale,11,4,156,-0.72282808836292,0,1,,,,,,
16,0.3812931764906306,1,Scale,11,5,198,0.7373647376298952,0,1,29288.39999985695,,,,,
16,0.3812931764906306,1,Scale,11,6,223,0.6724513281580364,0,1,,,,,,
16,0.3812931764906306,1,Scale,11,7,349,-0.6118697225295859,0,1,,,,,,
16,0.3812931764906306,1,Scale,11,8,250,0.7944959385053387,0,1,,,,,,
16,0.3812931764906306,1,Scale,11,9,358,0.8172585445827274,0,0,,,,,,
16,0.3812931764906306,1,Scale,11,10,358,0.6219949789932996,0,0,,,,,,
16,0.3812931764906306,1,Scale,11,11,358,-0.8187882115344638,0,0,,,,,,
16,0.3812931764906306,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,472953.90000009537,529.0,,,,
17,0.3655600708554931,1,Rotate,0,0,186,0.8,-0.7983726554476598,0,,,,,,
17,0.3655600708554931,1,Rotate,0,1,239,0.8,0.32592432581017383,1,1799.0999999046326,,,,,
17,0.3655600708554931,1,Rotate,0,2,186,0.8,-0.9401606861422729,0,,,,,,
17,0.3655600708554931,1,Rotate,0,3,162,0.8,0.11820336461990255,1,27115.599999904636,,,,,
17,0.3655600708554931,1,Rotate,0,4,186,0.8,-0.7531672393094638,0,,,,,,
17,0.3655600708554931,1,Rotate,0,5,186,0.8,1.1461030085185393,0,,,,,,
17,0.3655600708554931,1,Rotate,0,6,383,0.8,0.3391029629726532,1,21785.39999985695,,,,,
17,0.3655600708554931,1,Rotate,0,7,186,0.8,-0.4046175320511096,0,,,,,,
17,0.3655600708554931,1,Rotate,0,8,186,0.8,-0.4418518259875057,0,,,,,,
17,0.3655600708554931,1,Rotate,0,9,119,0.8,1.4145001641108337,1,22350.599999904636,,,,,
17,0.3655600708554931,1,Rotate,0,10,169,0.8,-1.37263402242951,1,16728.89999985695,,,,,
17,0.3655600708554931,1,Rotate,0,11,212,0.8,-0.3709381077743368,1,17108.299999952316,,,,,
17,0.3655600708554931,1,Rotate,1,0,296,0.8,-0.16568845208563987,1,2509.899999856949,,,,,
17,0.3655600708554931,1,Rotate,1,1,187,0.8,1.3927562887593155,1,2207.0,,,,,
17,0.3655600708554931,1,Rotate,1,2,186,-0.8,1.3291917947505034,0,,,,,,
17,0.3655600708554931,1,Rotate,1,3,23,0.8,-0.01936990908285785,1,26640.199999809265,,,,,
17,0.3655600708554931,1,Rotate,1,4,156,0.8,0.8019944235911192,1,,,,,,
17,0.3655600708554931,1,Rotate,1,5,186,0.8,-0.9905463854254686,0,21002.199999809265,,,,,
17,0.3655600708554931,1,Rotate,1,6,159,0.8,0.6600512880208762,1,21459.099999904636,,,,,
17,0.3655600708554931,1,Rotate,1,7,186,0.8,0.45516948540978586,0,,,,,,
17,0.3655600708554931,1,Rotate,1,8,186,0.8,0.12804936652923815,0,,,,,,
17,0.3655600708554931,1,Rotate,1,9,186,0.8,-1.5254690093522503,0,,,,,,
17,0.3655600708554931,1,Rotate,1,10,186,0.8,-0.19963060700120283,0,,,,,,
17,0.3655600708554931,1,Rotate,1,11,186,-0.8,-0.7080058165678675,0,,,,,,
17,0.3655600708554931,1,Rotate,2,0,186,0.8,0.08008211855894998,0,,,,,,
17,0.3655600708554931,1,Rotate,2,1,186,-0.8,0.028890787776697513,0,,,,,,
17,0.3655600708554931,1,Rotate,2,2,186,0.8,-0.004873106161983554,0,,,,,,
17,0.3655600708554931,1,Rotate,2,3,186,0.8,0.00969315305564411,0,,,,,,
17,0.3655600708554931,1,Rotate,2,4,317,0.8,1.4458041850539747,1,20428.89999985695,,,,,
17,0.3655600708554931,1,Rotate,2,5,186,0.8,-0.24535605503851898,0,,,,,,
17,0.3655600708554931,1,Rotate,2,6,186,0.8,1.2838055994782316,0,,,,,,
17,0.3655600708554931,1,Rotate,2,7,186,0.8,-0.250582587490489,0,,,,,,
17,0.3655600708554931,1,Rotate,2,8,186,0.8,0.19458537875593773,0,,,,,,
17,0.3655600708554931,1,Rotate,2,9,186,0.8,0.739619738242685,0,,,,,,
17,0.3655600708554931,1,Rotate,2,10,111,-0.8,0.5961170150972497,1,16328.299999952316,,,,,
17,0.3655600708554931,1,Rotate,2,11,105,0.8,-0.495296244474166,1,15957.199999809263,,,,,
17,0.3655600708554931,1,Rotate,3,0,292,0.8,1.3202089882882824,1,3398.5,,,,,
17,0.3655600708554931,1,Rotate,3,1,110,0.8,-1.0271946116525132,1,3142.099999904633,,,,,
17,0.3655600708554931,1,Rotate,3,2,191,0.8,0.8581503503152939,1,3903.5,,,,,
17,0.3655600708554931,1,Rotate,3,3,88,-0.8,1.2980447192928963,1,26051.0,,,,,
17,0.3655600708554931,1,Rotate,3,4,186,0.8,-0.919382603868269,0,,,,,,
17,0.3655600708554931,1,Rotate,3,5,186,0.8,1.3427724369263707,0,,,,,,
17,0.3655600708554931,1,Rotate,3,6,186,0.8,0.04773036699824984,0,,,,,,
17,0.3655600708554931,1,Rotate,3,7,186,0.8,-0.08275714422580283,0,,,,,,
17,0.3655600708554931,1,Rotate,3,8,186,0.8,0.05810618902789533,0,,,,,,
17,0.3655600708554931,1,Rotate,3,9,186,0.8,-0.07024075408520325,0,,,,,,
17,0.3655600708554931,1,Rotate,3,10,333,0.8,-0.6615909454288893,1,17763.699999809265,,,,,
17,0.3655600708554931,1,Rotate,3,11,186,0.8,-1.354996564170364,0,,,,,,
17,0.3655600708554931,1,Rotate,4,0,186,0.8,0.1546590443936109,0,,,,,,
17,0.3655600708554931,1,Rotate,4,1,186,0.8,-1.0109520346346894,0,,,,,,
17,0.3655600708554931,1,Rotate,4,2,324,0.8,0.8891623900730949,1,4279.599999904633,,,,,
17,0.3655600708554931,1,Rotate,4,3,186,0.8,-0.32437677531769316,0,,,,,,
17,0.3655600708554931,1,Rotate,4,4,130,0.8,0.8727984893913381,1,19997.39999985695,,,,,
17,0.3655600708554931,1,Rotate,4,5,42,0.8,-1.2579471244691316,1,19743.39999985695,,,,,
17,0.3655600708554931,1,Rotate,4,6,218,0.8,-0.9636883546020039,1,19406.199999809265,,,,,
17,0.3655600708554931,1,Rotate,4,7,2,0.8,-1.323960218005647,1,19080.5,,,,,
17,0.3655600708554931,1,Rotate,4,8,186,0.8,-0.35253128600670003,0,,,,,,
17,0.3655600708554931,1,Rotate,4,9,186,0.8,-0.2652500062293697,0,,,,,,
17,0.3655600708554931,1,Rotate,4,10,186,0.8,1.0596878532736147,0,,,,,,
17,0.3655600708554931,1,Rotate,4,11,186,0.8,-0.8308370616496299,0,,,,,,
17,0.3655600708554931,1,Rotate,5,0,186,0.8,-0.8572415860091719,0,,,,,,
17,0.3655600708554931,1,Rotate,5,1,186,0.8,-1.4421990040152484,0,,,,,,
17,0.3655600708554931,1,Rotate,5,2,186,0.8,0.500135358879259,0,,,,,,
17,0.3655600708554931,1,Rotate,5,3,186,0.8,-0.7578925355569811,0,,,,,,
17,0.3655600708554931,1,Rotate,5,4,186,0.8,1.193324944508693,0,,,,,,
17,0.3655600708554931,1,Rotate,5,5,186,0.8,-1.5355432525965038,0,,,,,,
17,0.3655600708554931,1,Rotate,5,6,350,0.8,0.15904886847457234,1,,,,,,
17,0.3655600708554931,1,Rotate,5,7,186,0.8,-1.1709295822508483,0,,,,,,
17,0.3655600708554931,1,Rotate,5,8,377,0.8,0.18162424922732057,1,18658.89999985695,,,,,
17,0.3655600708554931,1,Rotate,5,9,186,0.8,-1.4887250930443212,0,,,,,,
17,0.3655600708554931,1,Rotate,5,10,186,0.8,1.1193578517700526,0,,,,,,
17,0.3655600708554931,1,Rotate,5,11,186,0.8,-0.5584569463636355,0,,,,,,
17,0.3655600708554931,1,Rotate,6,0,227,0.8,1.1041366198100686,1,5339.199999809265,,,,,
17,0.3655600708554931,1,Rotate,6,1,258,0.8,1.4081841961069723,1,4863.199999809265,,,,,
17,0.3655600708554931,1,Rotate,6,2,186,0.8,-1.295663794334771,0,,,,,,
17,0.3655600708554931,1,Rotate,6,3,265,0.8,-0.6001203748314666,1,25351.89999985695,,,,,
17,0.3655600708554931,1,Rotate,6,4,373,0.8,1.4046711128201914,1,24122.79999995232,,,,,
17,0.3655600708554931,1,Rotate,6,5,186,0.8,-0.49574484012235676,0,,,,,,
17,0.3655600708554931,1,Rotate,6,6,29,0.8,0.400042945539,1,28988.699999809265,,,,,
17,0.3655600708554931,1,Rotate,6,7,186,0.8,1.0152626701851104,0,,,,,,
17,0.3655600708554931,1,Rotate,6,8,186,0.8,0.7104967944845257,0,,,,,,
17,0.3655600708554931,1,Rotate,6,9,282,0.8,0.030536536821369697,1,18168.099999904636,,,,,
17,0.3655600708554931,1,Rotate,6,10,30,0.8,-0.9261987421544718,1,15241.199999809263,,,,,
17,0.3655600708554931,1,Rotate,6,11,186,0.8,-0.14625479244147255,0,,,,,,
17,0.3655600708554931,1,Rotate,7,0,186,0.8,1.2757354925203495,0,,,,,,
17,0.3655600708554931,1,Rotate,7,1,270,0.8,-0.12467314441407362,1,5704.799999952316,,,,,
17,0.3655600708554931,1,Rotate,7,2,186,0.8,-1.455503838490987,0,,,,,,
17,0.3655600708554931,1,Rotate,7,3,186,0.8,0.16689161239450834,0,,,,,,
17,0.3655600708554931,1,Rotate,7,4,133,0.8,1.01760902518545,1,24424.79999995232,,,,,
17,0.3655600708554931,1,Rotate,7,5,186,0.8,-1.0848758087869896,0,,,,,,
17,0.3655600708554931,1,Rotate,7,6,186,0.8,1.170289136642959,0,,,,,,
17,0.3655600708554931,1,Rotate,7,7,186,0.8,0.3689725764145704,0,,,,,,
17,0.3655600708554931,1,Rotate,7,8,186,0.8,0.17652321369846802,0,,,,,,
17,0.3655600708554931,1,Rotate,7,9,186,0.8,0.2755385957486258,0,,,,,,
17,0.3655600708554931,1,Rotate,7,10,18,-0.8,-0.47737223065860923,1,14829.5,,,,,
17,0.3655600708554931,1,Rotate,7,11,186,0.8,-0.680639623487915,0,,,,,,
17,0.3655600708554931,1,Rotate,8,0,154,0.8,-1.5217057128890563,1,6221.099999904633,,,,,
17,0.3655600708554931,1,Rotate,8,1,186,0.8,-0.8474814727180217,0,,,,,,
17,0.3655600708554931,1,Rotate,8,2,186,0.8,-0.032994680455635805,0,,,,,,
17,0.3655600708554931,1,Rotate,8,3,186,0.8,-1.1620923629503614,0,,,,,,
17,0.3655600708554931,1,Rotate,8,4,368,0.8,-0.1566418005885506,1,24823.89999985695,,,,,
17,0.3655600708554931,1,Rotate,8,5,186,0.8,0.3054724653905001,0,,,,,,
17,0.3655600708554931,1,Rotate,8,6,186,-0.8,-0.8968679271156479,0,,,,,,
17,0.3655600708554931,1,Rotate,8,7,186,0.8,-0.9592297278053362,0,,,,,,
17,0.3655600708554931,1,Rotate,8,8,186,0.8,-0.32272231895810055,0,,,,,,
17,0.3655600708554931,1,Rotate,8,9,186,0.8,1.3472959231638062,0,,,,,,
17,0.3655600708554931,1,Rotate,8,10,186,0.8,-0.39565265457960974,0,,,,,,
17,0.3655600708554931,1,Rotate,8,11,186,0.8,1.0305671494545412,0,,,,,,
17,0.3655600708554931,1,Rotate,9,0,186,0.8,-0.5272226541983882,0,,,,,,
17,0.3655600708554931,1,Rotate,9,1,251,0.8,-0.5462039984162319,1,6563.599999904633,,,,,
17,0.3655600708554931,1,Rotate,9,2,186,0.8,-0.031484239972300765,0,,,,,,
17,0.3655600708554931,1,Rotate,9,3,186,-0.8,-0.5835825235900348,0,,,,,,
17,0.3655600708554931,1,Rotate,9,4,186,0.8,0.46054874456819306,0,,,,,,
17,0.3655600708554931,1,Rotate,9,5,202,0.8,0.17912983454849218,1,29647.699999809265,,,,,
17,0.3655600708554931,1,Rotate,9,6,186,0.8,-1.3901181071204036,0,,,,,,
17,0.3655600708554931,1,Rotate,9,7,186,0.8,0.052475103360040354,0,,,,,,
17,0.3655600708554931,1,Rotate,9,8,186,0.8,-0.7364539286261788,0,,,,,,
17,0.3655600708554931,1,Rotate,9,9,186,0.8,1.380399542395398,0,,,,,,
17,0.3655600708554931,1,Rotate,9,10,186,0.8,0.2573831791468628,0,,,,,,
17,0.3655600708554931,1,Rotate,9,11,186,-0.8,0.7763984542923423,0,,,,,,
17,0.3655600708554931,1,Rotate,10,0,353,0.8,-1.3018060440748234,1,6930.0,,,,,
17,0.3655600708554931,1,Rotate,10,1,186,0.8,1.1072841573283196,0,,,,,,
17,0.3655600708554931,1,Rotate,10,2,186,-0.8,0.889851985367685,0,,,,,,
17,0.3655600708554931,1,Rotate,10,3,193,0.8,-0.7726060958079456,1,8003.799999952316,,,,,
17,0.3655600708554931,1,Rotate,10,4,186,0.8,1.419032755657652,0,,,,,,
17,0.3655600708554931,1,Rotate,10,5,81,0.8,1.4878262865019667,1,8564.399999856949,,,,,
17,0.3655600708554931,1,Rotate,10,6,74,0.8,0.12866000281459078,1,9089.699999809263,,,,,
17,0.3655600708554931,1,Rotate,10,7,186,0.8,-0.22003901887587163,0,,,,,,
17,0.3655600708554931,1,Rotate,10,8,186,0.8,-1.3917115224391359,0,,,,,,
17,0.3655600708554931,1,Rotate,10,9,186,0.8,-1.4897462511665176,0,,,,,,
17,0.3655600708554931,1,Rotate,10,10,287,0.8,-0.5628113942797262,1,11914.099999904633,,,,,
17,0.3655600708554931,1,Rotate,10,11,363,0.8,1.4094971734151134,1,13988.299999952316,,,,,
17,0.3655600708554931,1,Rotate,11,0,134,0.8,0.32933806282089373,1,7335.0,,,,,
17,0.3655600708554931,1,Rotate,11,1,186,-0.8,0.9995797531880672,0,,,,,,
17,0.3655600708554931,1,Rotate,11,2,186,0.8,0.9774099921376513,0,,,,,,
17,0.3655600708554931,1,Rotate,11,3,186,0.8,-0.5941612736294317,0,,,,,,
17,0.3655600708554931,1,Rotate,11,4,186,0.8,-0.8435122840109347,0,,,,,,
17,0.3655600708554931,1,Rotate,11,5,259,0.8,-1.2806601839209133,1,9468.899999856949,,,,,
17,0.3655600708554931,1,Rotate,11,6,186,-0.8,1.2423650384949472,0,,,,,,
17,0.3655600708554931,1,Rotate,11,7,234,0.8,1.3092628434694444,1,9853.199999809263,,,,,
17,0.3655600708554931,1,Rotate,11,8,13,-0.8,1.492033013367624,1,10265.799999952316,,,,,
17,0.3655600708554931,1,Rotate,11,9,340,0.8,-1.2044993034171152,1,10640.399999856949,,,,,
17,0.3655600708554931,1,Rotate,11,10,186,0.8,-0.4762465309657513,0,,,,,,
17,0.3655600708554931,1,Rotate,11,11,339,0.8,-1.525848935217573,1,11473.599999904633,,,,,
17,0.3655600708554931,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,505255.30000019073,659.0,,,,
18,0.3329981760873355,1,Scale,0,0,101,0.7586268574317131,0,0,,,,,,
18,0.3329981760873355,1,Scale,0,1,101,-0.7533366377777515,0,0,,,,,,
18,0.3329981760873355,1,Scale,0,2,101,0.7716919025271352,0,0,,,,,,
18,0.3329981760873355,1,Scale,0,3,146,-0.7289967512736816,0,1,6800.899999856949,,,,,
