trial,AlienRatio,Dimension,distortMode,i,j,charID,scale,rotate,alien,0,1,2,3,4,5,6,7,8,9
18,0.3620144483933611,1,Composite,2,6,285,0.8658822272236482,0.680926498777711,1,,,,,,,,,,
18,0.3620144483933611,1,Composite,2,7,352,0.8980993881966609,0.9183482982062765,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,2,8,286,0.8035712866682481,-0.6564759383764053,1,29575.29999999993,,,,,,,,,
18,0.3620144483933611,1,Composite,2,9,352,0.7315319785143157,0.8988178011774997,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,2,10,352,0.7009006859850127,-1.1611770883686472,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,2,11,104,0.6043962555117743,0.39280940241599827,1,24372.399999999678,,,,,,,,,
18,0.3620144483933611,1,Composite,3,0,374,-0.8066625997857682,-1.0477591306367944,1,4111.099999999628,,,,,,,,,
18,0.3620144483933611,1,Composite,3,1,352,0.8346191396223738,0.6867564883210471,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,3,2,352,0.8499908086807844,-0.04603845697079234,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,3,3,352,0.7078544336018175,-0.686261458276035,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,3,4,236,0.7633147414615897,-0.6696927136922608,1,,,,,,,,,,
18,0.3620144483933611,1,Composite,3,5,352,0.7565490385430622,0.002761776199470267,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,3,6,107,0.7783693589529067,-1.3996445989135515,1,,,,,,,,,,
18,0.3620144483933611,1,Composite,3,7,352,0.824204361767809,0.939665947164412,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,3,8,352,0.6484101113585932,0.3459192953413781,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,3,9,352,-0.6063568205070959,-0.9229277298160445,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,3,10,127,-0.6427549039190276,-1.3559517496065947,1,27190.900000000023,,,,,,,,,
18,0.3620144483933611,1,Composite,3,11,78,0.6179305824639085,0.11950886928772486,1,24015.099999999627,,,,,,,,,
18,0.3620144483933611,1,Composite,4,0,352,0.6130282151209588,0.34202593360331246,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,4,1,352,0.6536933363876174,0.48298630332393344,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,4,2,93,0.6841052378743073,1.2815242397870432,1,13072.599999999977,,,,,,,,,
18,0.3620144483933611,1,Composite,4,3,352,0.7318373005641664,0.0503590889816512,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,4,4,352,0.8528799846065196,1.1404668815377872,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,4,5,143,0.8332423935416725,-0.06829873272519227,1,,,,,,,,,,
18,0.3620144483933611,1,Composite,4,6,352,0.8382492994860219,-0.6902799489212246,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,4,7,352,0.6105023528907865,-0.05431283794205477,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,4,8,352,0.7411772288522269,0.00202047386379145,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,4,9,352,0.8660480193244058,0.55825939176085,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,4,10,192,0.6152628069378557,-0.37303990979438484,1,26799.299999999697,27494.999999999884,27939.399999999678,,,,,,,
18,0.3620144483933611,1,Composite,4,11,352,0.7736460215969574,0.5779918090633895,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,5,0,352,0.7202848274228806,0.010504529620388281,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,5,1,278,0.8345508945525535,-0.06425877757033582,1,5446.999999999651,,,,,,,,,
18,0.3620144483933611,1,Composite,5,2,352,-0.7993078585979061,-1.464859782130032,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,5,3,352,0.7189237073712369,-0.9119625532243201,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,5,4,352,-0.7820378782700186,1.1480441028795485,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,5,5,352,0.7700552433297341,-0.8628448710605369,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,5,6,352,0.8997648504367577,0.18721760899290119,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,5,7,98,0.6888267963616104,-1.335005440952676,1,,,,,,,,,,
18,0.3620144483933611,1,Composite,5,8,352,-0.6856153857556786,0.2600869224723923,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,5,9,352,0.8043298299152103,0.8632972322636214,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,5,10,246,0.7649261451949124,1.561318652139887,1,,,,,,,,,,
18,0.3620144483933611,1,Composite,5,11,352,0.7402426424058217,-1.2583906964139733,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,6,0,352,0.8346873883932358,-0.4906320235839896,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,6,1,232,0.654657582103683,0.06772430628849846,1,5823.100000000093,,,,,,,,,
18,0.3620144483933611,1,Composite,6,2,352,0.7130206736797149,1.2120728255948032,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,6,3,196,0.6878724526366653,-0.053612061445053705,1,,,,,,,,,,
18,0.3620144483933611,1,Composite,6,4,352,-0.822601439131902,-0.6720099901334216,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,6,5,352,-0.6658803429927482,0.014285994146198133,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,6,6,111,0.692874657979967,1.4374027914760528,1,15895.699999999952,,,,,,,,,
18,0.3620144483933611,1,Composite,6,7,352,-0.8865269579361955,-0.5018581502622981,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,6,8,352,0.7212021938085033,0.28264066984620184,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,6,9,60,0.7461973147610628,-1.2592295442913881,1,,,,,,,,,,
18,0.3620144483933611,1,Composite,6,10,352,0.6432408217153728,-1.2898948801470334,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,6,11,100,0.7381488957225393,1.4143292444310345,1,23311.09999999986,,,,,,,,,
18,0.3620144483933611,1,Composite,7,0,22,0.8448633906631744,-0.19606781104561555,1,1159.0999999998603,,,,,,,,,
18,0.3620144483933611,1,Composite,7,1,352,0.7420482864335342,0.9736692498096788,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,7,2,352,0.7826873774086776,0.5976019833912063,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,7,3,352,0.838750216808514,0.9120055650389909,0,10223.699999999952,10999.19999999972,,,,,,,,
18,0.3620144483933611,1,Composite,7,4,305,0.8292784083098279,0.8130014870724049,1,9120.799999999696,,,,,,,,,
18,0.3620144483933611,1,Composite,7,5,352,0.6798133555505204,0.8668447960849992,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,7,6,363,-0.7107555560827172,-0.2418914098020224,1,16937.99999999965,,,,,,,,,
18,0.3620144483933611,1,Composite,7,7,233,0.7553185910056681,1.0782797963285384,1,14505.499999999767,14775.699999999604,15455.599999999744,,,,,,,
18,0.3620144483933611,1,Composite,7,8,352,0.7406320715530116,1.4670111051330386,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,7,9,352,0.6526874396776395,-1.2160028496652378,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,7,10,75,0.6534008730094267,-1.2086443285257513,1,,,,,,,,,,
18,0.3620144483933611,1,Composite,7,11,118,0.6520320162155456,-0.7907950339079634,1,22906.099999999627,,,,,,,,,
18,0.3620144483933611,1,Composite,8,0,352,0.8226452583657986,-1.252219011060129,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,8,1,352,-0.7588707643649202,0.7418672518493166,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,8,2,352,0.7311137873379293,0.3578099713671632,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,8,3,342,0.613048684155743,-0.06372225874694437,1,10679.09999999986,,,,,,,,,
18,0.3620144483933611,1,Composite,8,4,20,0.8211586575022948,-1.4098895029866267,1,9558.999999999767,,,,,,,,,
18,0.3620144483933611,1,Composite,8,5,19,0.7806092503264346,-1.245792232533633,1,16255.09999999986,,,,,,,,,
18,0.3620144483933611,1,Composite,8,6,140,0.7030270268249608,-1.2381380237417248,1,17191.099999999977,,,,,,,,,
18,0.3620144483933611,1,Composite,8,7,23,0.846226808542536,0.41148759234473875,1,15187.699999999952,,,,,,,,,
18,0.3620144483933611,1,Composite,8,8,352,0.6520974288051082,1.5487746031437508,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,8,9,352,-0.8726739843612195,1.3161965582901098,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,8,10,352,0.8170924134147983,-0.05997018497695805,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,8,11,352,0.7311382724754382,0.4802467315904986,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,9,0,352,0.8166484929309352,0.8637331057707227,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,9,1,352,0.7511233677738871,1.3817564075520172,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,9,2,352,0.7306187469236788,1.0216634650821965,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,9,3,366,0.8908923155694524,-1.3092318289601885,1,,,,,,,,,,
18,0.3620144483933611,1,Composite,9,4,352,0.783543851151621,0.3420991830800366,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,9,5,178,0.8158454329219892,0.5235759559251476,1,,,,,,,,,,
18,0.3620144483933611,1,Composite,9,6,352,0.8234056904092844,0.7728760223338482,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,9,7,261,0.8817722607368076,-1.26447831264319,1,18431.0,,,,,,,,,
18,0.3620144483933611,1,Composite,9,8,352,0.8501309296418644,0.9819900861775039,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,9,9,352,0.6401428483989955,0.9332420007198281,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,9,10,352,0.7763537844847541,-0.6209700939075384,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,9,11,352,0.6251810534878163,1.040804386040036,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,10,0,352,0.87805067726811,1.0282456880630777,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,10,1,352,-0.7711593248308869,-1.253717684397582,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,10,2,345,0.7324847202177326,-1.4887617989542414,1,12079.199999999604,,,,,,,,,
18,0.3620144483933611,1,Composite,10,3,352,0.7551460728699193,-1.5620218682704554,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,10,4,126,0.7225413272733645,0.09375180421034646,1,,,,,,,,,,
18,0.3620144483933611,1,Composite,10,5,352,0.8415951874612171,-0.22200107298173388,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,10,6,352,0.7687802739742915,0.5378588579676111,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,10,7,105,-0.8515715819200218,-0.2847628415151475,1,17955.899999999907,18815.199999999957,19791.299999999814,,,,,,,
18,0.3620144483933611,1,Composite,10,8,61,0.743004651496457,0.6661978720034822,1,19527.0,,,,,,,,,
18,0.3620144483933611,1,Composite,10,9,352,0.7591679751169135,-0.7283610454988918,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,10,10,352,0.8902443995840349,-1.2530645701427174,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,10,11,319,0.6144334935474015,-1.0006718996437989,1,22439.399999999678,,,,,,,,,
18,0.3620144483933611,1,Composite,11,0,352,0.6406815649832436,0.6080581820470154,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,11,1,117,0.7355401760110347,0.9640411130779984,1,11488.099999999977,,,,,,,,,
18,0.3620144483933611,1,Composite,11,2,352,0.6756197167806467,-0.3696715060302427,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,11,3,352,0.7322813282106531,1.3309791056342433,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,11,4,352,-0.8149237655488084,1.3077253554260264,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,11,5,114,0.6179776426269897,1.368768528876437,1,,,,,,,,,,
18,0.3620144483933611,1,Composite,11,6,352,0.6596402871294955,1.13194293064574,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,11,7,352,0.8035748575412592,1.2342341949091087,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,11,8,352,0.7574176322885683,-1.2273610390095822,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,11,9,297,-0.7930201630804745,-0.25765262062266836,1,21230.999999999767,,,,,,,,,
18,0.3620144483933611,1,Composite,11,10,352,0.7016014355284055,1.4902333297069128,0,,,,,,,,,,
18,0.3620144483933611,1,Composite,11,11,265,-0.836455212411145,-0.43623572508652875,1,21722.099999999977,,,,,,,,,
18,0.3620144483933611,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,598893.8000000003,514.0,,,,,,,,
19,0.3561861185052734,1,Composite,0,0,199,0.640959160843857,0.7151370941485151,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,0,1,199,0.7121136174066767,-0.9847988058510725,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,0,2,199,0.6603129707177338,-0.7763019330512563,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,0,3,199,0.6009978601007143,0.19637003465531544,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,0,4,27,0.6787441679223309,0.26745809578239,1,11030.600000000091,,,,,,,,,
19,0.3561861185052734,1,Composite,0,5,54,0.779559435815611,0.25436488832308624,1,11590.69999999972,,,,,,,,,
19,0.3561861185052734,1,Composite,0,6,199,0.8653618961065499,-0.18418176320943358,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,0,7,237,0.8125459630552447,-0.30383987820752023,1,16479.399999999674,,,,,,,,,
19,0.3561861185052734,1,Composite,0,8,150,0.6261533969364965,0.10924252013756197,1,,,,,,,,,,
19,0.3561861185052734,1,Composite,0,9,199,0.6053317000732052,-0.8065206111825427,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,0,10,23,0.7858805894185279,0.578426112506667,1,21655.499999999884,,,,,,,,,
19,0.3561861185052734,1,Composite,0,11,199,-0.8769482891972741,1.2890198628464873,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,1,0,199,0.6172290126383666,0.902720160695146,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,1,1,199,0.7294119547145308,-0.8999734638187992,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,1,2,199,0.6415165953920773,-1.197755844001252,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,1,3,199,0.671322821756067,-1.182003262515616,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,1,4,199,0.8635597554527656,-0.09238441608217696,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,1,5,194,0.8408059280764566,0.03604143779952529,1,11954.69999999972,,,,,,,,,
19,0.3561861185052734,1,Composite,1,6,373,0.8344192169777946,-0.4291507341365304,1,15999.40000000014,,,,,,,,,
19,0.3561861185052734,1,Composite,1,7,199,0.6319184062194207,-0.8377149367638752,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,1,8,199,0.8781721608025701,-0.0774707197827742,0,21048.800000000047,,,,,,,,,
19,0.3561861185052734,1,Composite,1,9,249,0.6160506499357027,0.20718704293611312,1,22156.799999999697,,,,,,,,,
19,0.3561861185052734,1,Composite,1,10,151,0.6223241799106027,0.1322001099739316,1,22655.999999999884,,,,,,,,,
19,0.3561861185052734,1,Composite,1,11,199,0.6574485182121672,0.9736744322613804,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,2,0,162,0.8136982846685623,-0.9568453192025816,1,1366.7999999998135,,,,,,,,,
19,0.3561861185052734,1,Composite,2,1,199,0.8114193971200021,-0.8146358410040856,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,2,2,199,0.6295329705944475,1.527222528997469,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,2,3,199,0.7704158784047139,-1.1096075369698934,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,2,4,199,0.7166547659836029,-0.5164727014839712,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,2,5,199,0.8176558195313134,0.32751552379465143,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,2,6,28,0.7124942142252834,-1.1008352703761362,1,15590.499999999767,,,,,,,,,
19,0.3561861185052734,1,Composite,2,7,199,0.83056218317782,-0.025248378350607448,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,2,8,199,0.6852097839448523,-1.2453601227459223,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,2,9,199,0.7351878909969409,0.8890852195870669,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,2,10,199,0.7561571738364422,-0.5747547366409519,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,2,11,199,0.8036463591396139,-1.1458321865094916,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,3,0,199,0.6855872568795409,1.2329322436613457,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,3,1,383,0.7936404179675581,-0.31627623026204144,1,5354.600000000093,,,,,,,,,
19,0.3561861185052734,1,Composite,3,2,199,0.8886160971496055,0.9006902711834615,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,3,3,60,0.8934349034884912,-1.533265721608276,1,6246.599999999977,,,,,,,,,
19,0.3561861185052734,1,Composite,3,4,199,0.7609311015933864,0.7102082019225469,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,3,5,199,0.7159862170719122,-1.323836426794394,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,3,6,199,0.6028848702710082,-0.026233454580931514,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,3,7,199,0.8292991874608433,-0.5204780486409033,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,3,8,199,-0.6241996839694223,-1.1456079648684738,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,3,9,199,0.7566520964549031,0.9400239810038649,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,3,10,199,0.7382196551549449,-0.4495277940204352,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,3,11,188,0.6604087350591383,0.14627249742096082,1,23966.599999999744,,,,,,,,,
19,0.3561861185052734,1,Composite,4,0,199,0.6443285161323887,-0.07136643188444958,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,4,1,199,0.6424632355505877,-0.382060955575533,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,4,2,199,0.639556506199792,0.2598969722437756,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,4,3,382,-0.6516864525219781,-0.647359497079633,1,6942.500000000116,,,,,,,,,
19,0.3561861185052734,1,Composite,4,4,199,0.7507577444735528,1.2956052663077369,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,4,5,357,0.841214069609872,-0.3352576609168527,1,12800.29999999993,,,,,,,,,
19,0.3561861185052734,1,Composite,4,6,199,0.7671034427920029,-1.461150212228465,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,4,7,199,0.7165850962153855,-0.09939316209399496,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,4,8,199,0.791123817104704,-1.3478294244776845,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,4,9,147,0.722101256918625,1.4770815975909843,1,,,,,,,,,,
19,0.3561861185052734,1,Composite,4,10,225,0.8003790164296287,0.800254990603233,1,,,,,,,,,,
19,0.3561861185052734,1,Composite,4,11,178,0.7720348775149706,-0.03716280752179357,1,24294.5,,,,,,,,,
19,0.3561861185052734,1,Composite,5,0,368,0.7902604407439754,1.0540008380566852,1,1862.5999999999767,,,,,,,,,
19,0.3561861185052734,1,Composite,5,1,199,0.8763706060912566,0.8162688057620451,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,5,2,199,0.7724955954669894,0.009159112940840597,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,5,3,199,0.7604115921458418,0.0629027793185779,0,6539.40000000014,7322.79999999993,,,,,,,,
19,0.3561861185052734,1,Composite,5,4,199,0.8572735850062561,1.3923842779532363,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,5,5,199,-0.7197776469122095,-1.243203293388662,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,5,6,20,0.6976194513523745,1.1810639372511043,1,13214.5,,,,,,,,,
19,0.3561861185052734,1,Composite,5,7,199,0.6661400834749294,0.9496828913525293,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,5,8,199,0.8484113571670545,0.8780744463548333,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,5,9,199,0.847001353960758,0.3450957190152457,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,5,10,24,0.8275813642564406,1.3904557600613328,1,25006.60000000021,,,,,,,,,
19,0.3561861185052734,1,Composite,5,11,199,0.8315646214933718,-1.385967949301933,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,6,0,241,0.8387027668000647,-0.1540274753944706,1,2320.899999999674,,,,,,,,,
19,0.3561861185052734,1,Composite,6,1,51,0.6355620432553224,-0.8212244849027593,1,4926.599999999744,,,,,,,,,
19,0.3561861185052734,1,Composite,6,2,199,-0.6211789583529134,-0.2566359800286382,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,6,3,199,0.7294138863743983,0.4015026390046703,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,6,4,380,0.6630036994073627,0.6345122338861784,1,10360.20000000007,,,,,,,,,
19,0.3561861185052734,1,Composite,6,5,199,0.7887627690057198,0.8586824697993705,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,6,6,199,0.6442268092471257,1.203126355593135,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,6,7,204,0.7093402385091846,-0.9977395506374904,1,17590.499999999767,,,,,,,,,
19,0.3561861185052734,1,Composite,6,8,209,0.8456781373204182,-1.0423337999572466,1,20078.70000000007,,,,,,,,,
19,0.3561861185052734,1,Composite,6,9,199,0.669870712581309,1.120743875171737,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,6,10,166,0.641176341966582,-0.032574711072786755,1,25806.900000000023,,,,,,,,,
19,0.3561861185052734,1,Composite,6,11,310,0.6030267449946168,-1.4361726471376262,1,25323.5,,,,,,,,,
19,0.3561861185052734,1,Composite,7,0,199,0.6649921970563037,-1.407080650223029,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,7,1,199,0.6011081614261269,-0.6348701282484619,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,7,2,199,0.6042699899151525,0.15027725714952833,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,7,3,69,0.7844536287377522,0.10235316981099274,1,8054.700000000186,,,,,,,,,
19,0.3561861185052734,1,Composite,7,4,199,0.8021978494737064,-1.019578603007589,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,7,5,345,0.6295509047422115,0.01688877802502775,1,13806.59999999986,,,,,,,,,
19,0.3561861185052734,1,Composite,7,6,302,0.6748840261152239,1.0821442970992523,1,14998.59999999986,,,,,,,,,
19,0.3561861185052734,1,Composite,7,7,199,0.8635386697291143,-1.1474134410638148,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,7,8,199,0.7628115568433762,0.4464774826974356,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,7,9,304,0.7916162195627552,-1.452138212786407,1,27630.599999999977,,,,,,,,,
19,0.3561861185052734,1,Composite,7,10,199,0.730410643003092,-0.001357118909634858,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,7,11,318,0.7544354483772393,1.445372826246631,1,27256.39999999979,,,,,,,,,
19,0.3561861185052734,1,Composite,8,0,199,0.8947831656049441,-0.39123407550221634,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,8,1,199,-0.6378688874589358,-0.009374180831367207,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,8,2,199,0.7294520389688645,-0.10952431975281707,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,8,3,308,0.7322423055946393,-0.4322499800061903,1,8554.400000000023,,,,,,,,,
19,0.3561861185052734,1,Composite,8,4,199,0.8821627106413775,0.2362077533169593,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,8,5,199,0.8462789819218459,-1.529062171075603,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,8,6,199,0.6980042077821901,1.443193127821829,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,8,7,199,0.8073720379909799,-1.091418444776787,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,8,8,274,0.7839845079587413,-0.5498545172777178,1,18766.70000000007,,,,,,,,,
19,0.3561861185052734,1,Composite,8,9,199,0.8810581251204683,-0.689957853021373,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,8,10,329,0.6971255920832523,-0.7672178882899845,1,26889.79999999993,,,,,,,,,
19,0.3561861185052734,1,Composite,8,11,199,0.8286659896807522,-0.9179715508001342,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,9,0,199,0.8731818501244748,0.5255429372138778,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,9,1,110,0.7306086281514949,-1.1940202577659618,1,4310.39999999979,,,,,,,,,
19,0.3561861185052734,1,Composite,9,2,2,0.7717806833595399,-0.4983267426143705,1,9158.599999999744,,,,,,,,,
19,0.3561861185052734,1,Composite,9,3,199,0.6734333589121865,-0.16083816217370384,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,9,4,199,0.6231113432040559,-0.45341783434497707,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,9,5,199,0.6281226288714903,-0.34156361183676176,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,9,6,106,0.8226171375871583,-1.22651433091132,1,,,,,,,,,,
19,0.3561861185052734,1,Composite,9,7,199,-0.8257260262976525,-1.2602618163156505,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,9,8,57,0.7936731467100316,0.623495525601736,1,18279.399999999907,,,,,,,,,
19,0.3561861185052734,1,Composite,9,9,313,0.8199791243301984,0.19165085632921341,1,28262.599999999977,,,,,,,,,
19,0.3561861185052734,1,Composite,9,10,199,0.8793740531488943,1.321084066341891,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,9,11,199,0.6032292239035508,1.3879637522183788,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,10,0,199,0.6063391142845499,1.1232334252233094,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,10,1,199,0.6117243635374531,-0.6273763300499109,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,10,2,199,0.8932535968302395,-1.4354010547083818,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,10,3,199,0.780104384302058,0.1274628227731538,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,10,4,199,0.6481241692189394,0.967178021050823,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,10,5,199,0.8603537280426536,-1.1804075792023156,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,10,6,98,0.624854641832657,-0.27302790565801227,1,,,,,,,,,,
19,0.3561861185052734,1,Composite,10,7,324,0.8924680227660381,0.4464988811055388,1,19542.699999999957,,,,,,,,,
19,0.3561861185052734,1,Composite,10,8,199,0.8572669511693134,0.2342887686351114,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,10,9,277,0.6729263559740196,-1.1902227009115514,1,,,,,,,,,,
19,0.3561861185052734,1,Composite,10,10,189,0.6825825841174903,-1.3104766576053577,1,29606.800000000047,,,,,,,,,
19,0.3561861185052734,1,Composite,10,11,199,0.6739861062502206,-0.34825327057206623,0,,,,,,,,,,
19,0.3561861185052734,1,Composite,11,0,4,0.6197903370798358,-1.3347631687095158,1,3414.8000000000466,,,,,,,,,
19,0.3561861185052734,1,Composite,11,1,183,-0.7643260472260248,-0.6869777925638162,1,3720.699999999837,,,,,,,,,
19,0.3561861185052734,1,Composite,11,2,199,0.8778400777847774,-1.0055895001734196,0,,,,,,,,,,
